filename,Sr_No.,Utterance,Speaker,Emotion,Sentiment,Dialogue_ID,Utterance_ID,Season,Episode,StartTime,EndTime,llm_label
dia445_utt19.wav,4360,Is that it?,dr. green,anger,negative,445,19,8,8,"0:08:56,286","0:08:58,975",disgust
dia445_utt20.wav,4362,"Yes. Yes, he says I’m damaged goods.",rachel,sadness,negative,445,20,8,8,"00:08:55,618","00:08:58,912",sadness
dia446_utt0.wav,4363,"So, you’re like a zillionaire?",phoebe,surprise,positive,446,0,3,19,"00:09:44,750","00:09:46,626",surprise
dia446_utt1.wav,4364,And you’re our age. You’re our age.,chandler,surprise,positive,446,1,3,19,"00:09:48,421","00:09:50,755",surprise
dia446_utt2.wav,4365,"Y'know what, you should like, you should buy a state and then just name it after yourself.",phoebe,neutral,neutral,446,2,3,19,"00:09:51,465","00:09:56,553",neutral
dia446_utt3.wav,4366,What like Pete Dakota?,pete,neutral,neutral,446,3,3,19,"00:09:57,138","00:09:58,513",surprise
dia446_utt4.wav,4367,"Yeah, or, or, or, Mississ-Pete.",phoebe,neutral,neutral,446,4,3,19,"00:10:00,182","00:10:01,850",joy
dia446_utt5.wav,4368,"Oh, oh, I got it! Pete-Chicago.",joey,neutral,neutral,446,5,3,19,"00:10:03,436","00:10:06,688",joy
dia446_utt6.wav,4369,That’s not a state Joe.,chandler,neutral,neutral,446,6,3,19,"00:10:08,316","00:10:10,275",disgust
dia446_utt7.wav,4370,"Oh, and Mississ-Pete is?",joey,neutral,neutral,446,7,3,19,"00:10:10,693","00:10:13,111",joy
dia446_utt8.wav,4371,"I got to go, so ah, I’ll see you guys later.",pete,neutral,neutral,446,8,3,19,"00:10:15,197","00:10:18,533",neutral
dia446_utt11.wav,4374,"So ah, we on for tomorrow?",pete,neutral,neutral,446,11,3,19,"00:10:22,997","00:10:24,956",neutral
dia446_utt13.wav,4376,Now get out of here you!!,monica,joy,positive,446,13,3,19,"00:10:28,336","00:10:30,670",anger
dia446_utt14.wav,4377,"Okay, I’m running out of places I can touch him!",monica,anger,negative,446,14,3,19,"00:10:36,719","00:10:39,804",joy
dia446_utt15.wav,4378,"Look, is there something wrong with me?",monica,sadness,negative,446,15,3,19,"00:10:40,473","00:10:42,057",sadness
dia446_utt16.wav,4379,I mean why am I only attracted to guys where there’s no future?,monica,sadness,negative,446,16,3,19,"00:10:42,224","00:10:45,018",sadness
dia446_utt18.wav,4381,"I mean, seriously, does it sound like something’s wrong with me?",monica,sadness,negative,446,18,3,19,"00:10:53,986","00:11:03,912",disgust
dia447_utt0.wav,4384,"Okay, I’m gonna go get Frank.",phoebe,neutral,neutral,447,0,3,18,"00:09:05,503","00:09:07,504",neutral
dia447_utt1.wav,4385,"So, we’re walking down the street and I turn to you and I say, “Hey, let’s go hang out at Totally Nude Nudes,” remember?",joey,neutral,neutral,447,1,3,18,"00:09:10,174","00:09:16,930",joy
dia447_utt2.wav,4386,"And then, and then, you turn to me and say, “Nah, let’s just hang out at your place.” Well, that was a nice move dumb ass.",joey,joy,positive,447,2,3,18,"00:09:17,098","00:09:23,353",disgust
dia448_utt0.wav,4387,"Yeah, I think it was better when you guys were sad. Hey, uh, remember the roller blades?",phoebe,neutral,neutral,448,0,6,6,"00:10:06,689","00:10:12,986",joy
dia448_utt1.wav,4388,You know what else I’m not gonna miss?,rachel,anger,negative,448,1,6,6,"0:10:14,822","0:10:16,783",neutral
dia448_utt3.wav,4390,I wash the toilet 17 times a day.,rachel,anger,negative,448,3,6,6,"0:10:17,491","0:10:19,160",anger
dia448_utt4.wav,4391,Even if people are on it!,rachel,anger,negative,448,4,6,6,"0:10:19,160","0:10:20,934",anger
dia448_utt5.wav,4392,"Hi I’m Rachel, is my sweater too tight? No? Oh, I’d better wash it and shrink it!",monica,anger,negative,448,5,6,6,"00:10:22,163","00:10:27,542",joy
dia448_utt6.wav,4393,"I’m Monica, I don’t get phone messages from interesting people. Ever!",rachel,anger,negative,448,6,6,6,"00:10:28,419","00:10:31,963",disgust
dia448_utt7.wav,4394,Hey! I call her!,phoebe,joy,positive,448,7,6,6,"00:10:32,131","00:10:33,632",neutral
dia448_utt8.wav,4395,"Oh my God, I love Ross! I hate Ross! I love Ross! I hate Ross!",monica,anger,negative,448,8,6,6,"00:10:34,842","00:10:40,388",surprise
dia448_utt9.wav,4396,"Oh my God, I can’t find a boyfriend!",rachel,anger,negative,448,9,6,6,"00:10:41,307","00:10:43,099",sadness
dia448_utt10.wav,4397,So I guess I’ll just stumble across the hall and sleep with the first guy I find in there!,rachel,anger,negative,448,10,6,6,"00:10:43,351","00:10:47,520",anger
dia448_utt11.wav,4398,"Yeah, we should get a move on if we wanna make those dinner reservations.",phoebe,neutral,neutral,448,11,6,6,"00:10:53,235","00:10:57,405",neutral
dia449_utt0.wav,4399,"Item J437-A, color: winterberry.",ross,neutral,neutral,449,0,8,17,"00:20:34,942","00:20:41,864",neutral
dia449_utt1.wav,4400,"Hi umm, listen come here, come in.",ross,neutral,neutral,449,1,8,17,"00:20:49,456","00:20:52,166",neutral
dia449_utt2.wav,4401,I’m so-so sorry about yesterday.,ross,sadness,negative,449,2,8,17,"00:20:52,334","00:20:55,044",sadness
dia449_utt4.wav,4403,It’s just that I,ross,joy,positive,449,4,8,17,"0:20:56,678","0:20:57,973",sadness
dia449_utt5.wav,4404,"Listen Ross, you don’t have to apologize. I understand why you were there.",mona,neutral,neutral,449,5,8,17,"00:20:58,090","00:21:02,802",neutral
dia449_utt7.wav,4406,"Yeah, you still have feelings for me.",mona,sadness,negative,449,7,8,17,"0:21:03,929","0:21:06,071",neutral
dia449_utt8.wav,4407,"And-and to be honest, I-I still have feelings for you.",mona,joy,positive,449,8,8,17,"00:21:06,181","00:21:10,268",sadness
dia449_utt9.wav,4408,"And I wish that we can work it out Ross, but we can’t.",mona,sadness,negative,449,9,8,17,"00:21:10,435","00:21:12,895",sadness
dia449_utt10.wav,4409,"It’s too complicated with you and Rachel and the baby, I-I just… It just wasn’t meant to be.",mona,sadness,negative,449,10,8,17,"00:21:13,063","00:21:20,444",sadness
dia449_utt11.wav,4410,Oh God you’re right.,ross,joy,positive,449,11,8,17,"00:21:22,281","00:21:24,115",surprise
dia449_utt12.wav,4411,"Ross, we…we have to be strong. Okay, I-I’m gonna go.  Can I? To remember you?",mona,sadness,negative,449,12,8,17,"00:21:31,623","00:21:39,797",sadness
dia450_utt0.wav,4413,"I’m telling you, if you want to take care of that thing, you should go to my herbal guy.",phoebe,neutral,neutral,450,0,3,23,"00:13:06,410","00:13:10,205",joy
dia450_utt1.wav,4414,"Thank you, but I want to remove it Pheebs. I don’t want to make it savory.",ross,neutral,neutral,450,1,3,23,"00:13:10,748","00:13:15,043",neutral
dia450_utt2.wav,4415,"Y'know when girls sleep with guys with weird things on their body, they tell their friends about it.",monica,neutral,neutral,450,2,3,23,"00:13:16,253","00:13:22,300",joy
dia450_utt4.wav,4417,"Hi! Okay, don’t be mad at me, but I couldn’t resist.",rachel,neutral,neutral,450,4,3,23,"00:13:27,389","00:13:31,392",fear
dia450_utt6.wav,4419,"Yes, and I know that you’d say no if he asked you, but I’m sorry; how great would you look walking down the aisle in this Donna Carin.",rachel,neutral,neutral,450,6,3,23,"00:13:32,895","00:13:41,236",joy
dia450_utt7.wav,4420,"Oh, you so would! Oh, you should get that anyway.  Like for clubbing.",phoebe,sadness,negative,450,7,3,23,"00:13:41,904","00:13:49,869",joy
dia450_utt8.wav,4421,"It is so weird, I know what I said, but uh, this morning, I was lying in bed I was, I was imagining what it would be like to say yes.",monica,surprise,positive,450,8,3,23,"00:13:51,038","00:13:59,254",neutral
dia450_utt9.wav,4422,"I know it’s a little sudden, and it’s a little rushed, and it’s totally not like me to do something like this, but that doesn’t mean I can’t.",monica,joy,positive,450,9,3,23,"00:14:02,341","00:14:11,432",neutral
dia450_utt11.wav,4424,"I mean I’m-I’m crazy about Pete, and I know that we want the same things, and when I thought about saying yes, it made me really happy.",monica,joy,positive,450,11,3,23,"00:14:11,600","00:14:18,815",joy
dia450_utt12.wav,4425,Oh my God.,rachel,surprise,positive,450,12,3,23,"00:14:20,985","00:14:22,777",surprise
dia450_utt13.wav,4426,I know.  I need more pie.,monica,neutral,neutral,450,13,3,23,"00:14:24,196","00:14:27,866",joy
dia450_utt14.wav,4427,"Hey Mon umm, if you do get married, can I bring two guests?",phoebe,neutral,neutral,450,14,3,23,"00:14:30,119","00:14:33,955",surprise
dia450_utt15.wav,4428,You didn’t break up with that fireman?,rachel,surprise,negative,450,15,3,23,"00:14:36,959","00:14:38,960",surprise
dia450_utt16.wav,4429,"No, that was my way of telling you.",phoebe,neutral,neutral,450,16,3,23,"00:14:39,128","00:14:41,045",surprise
dia450_utt17.wav,4430,"Well, it turns out he’s incredibly sensitive, he keeps a journal and he paints.",phoebe,neutral,neutral,450,17,3,23,"00:14:42,131","00:14:47,051",surprise
dia450_utt18.wav,4431,He even showed me charcoal drawings that he drew of me.,phoebe,neutral,neutral,450,18,3,23,"00:14:47,219","00:14:49,429",surprise
dia450_utt20.wav,4433,"Yeah, well he’d prefer water colors, but y'know, he has easy access to a lot of charcoal.",phoebe,neutral,neutral,450,20,3,23,"00:14:50,806","00:14:54,851",joy
dia450_utt21.wav,4434,"So then, are you going to dump Jason?",monica,neutral,neutral,450,21,3,23,"00:14:57,813","00:14:59,355",neutral
dia450_utt22.wav,4435,"Well, yeah, because I have to break up with someone, and… Okay so Jason is sensitive,  but now so’s Vince  Plus, Vince has the body y'know?",phoebe,neutral,neutral,450,22,3,23,"00:14:59,523","00:15:09,574",neutral
dia450_utt23.wav,4436,So… It’s really just about the math.,phoebe,neutral,neutral,450,23,3,23,"00:15:09,742","00:15:15,371",neutral
dia451_utt1.wav,4438,"Ok, look! Enough is enough!",chandler,anger,negative,451,1,9,23,"00:43:53,797","00:43:56,758",anger
dia451_utt2.wav,4439,"No, I have just to have two more points to beat him!",monica,joy,positive,451,2,9,23,"0:43:56,925","0:43:58,886",joy
dia451_utt3.wav,4440,"Monica, that was also true an",chandler,neutral,neutral,451,3,9,23,"0:43:58,886","0:44:01,287",neutral
dia451_utt4.wav,4441,I can't just walk away! I've put in four hours!,monica,anger,negative,451,4,9,23,"00:44:20,366","00:44:23,159",anger
dia451_utt5.wav,4444,You knew this about me when you married me!,monica,neutral,neutral,451,5,9,23,"00:44:23,702","00:44:26,079",anger
dia451_utt6.wav,4445,You agreed to take me in sickness and in health.,monica,neutral,neutral,451,6,9,23,"00:44:26,246","00:44:29,207",neutral
dia452_utt0.wav,4447,"Oh yeah-yeah, the lobster.",joey,neutral,neutral,452,0,8,12,"00:15:58,749","00:16:01,542",joy
dia452_utt1.wav,4448,"Yeah, I mean I was up sick all night.",rachel,neutral,neutral,452,1,8,12,"0:16:01,710","0:16:05,089",sadness
dia452_utt3.wav,4450,Really?! How come we didn’t cross paths?,rachel,surprise,positive,452,3,8,12,"00:16:05,506","00:16:08,049",surprise
dia452_utt4.wav,4451,"Yeah well that’s because uh…I stayed in my room. Yeah, you don’t want to look in my hamper.",joey,neutral,neutral,452,4,8,12,"00:16:08,217","00:16:17,475",disgust
dia453_utt0.wav,4452,I can’t believe there is a naked hooker in there!,chandler,surprise,negative,453,0,8,8,"00:12:20,489","00:12:23,199",surprise
dia453_utt1.wav,4453,Wait! Wait! Maybe she’s a hooker,joey,surprise,positive,453,1,8,8,"00:12:23,367","00:12:26,828",surprise
dia454_utt0.wav,4454,"Yeah, okay let’s leave these two alone.",phoebe,neutral,neutral,454,0,8,11,"00:15:31,013","00:15:33,348",neutral
dia454_utt1.wav,4455,"No! I do not care what my hormones are doing, I am not going to just do it with some random guy!",rachel,disgust,negative,454,1,8,11,"00:15:33,515","00:15:43,483",anger
dia454_utt2.wav,4456,Fine! Then you tell Roger because he was really looking forward to this!,phoebe,anger,negative,454,2,8,11,"00:15:39,730","00:15:43,483",anger
dia455_utt2.wav,4459,I just thought the two of us should hang out for a bit.,rachel,neutral,neutral,455,2,2,2,"00:19:59,823","00:20:02,241",neutral
dia455_utt3.wav,4460,"I mean, you know, we've never really talked.",rachel,neutral,neutral,455,3,2,2,"00:20:02,409","00:20:05,203",neutral
dia455_utt4.wav,4461,"I guess you'd know that, being one of the two of us, though, right?",rachel,neutral,neutral,455,4,2,2,"00:20:05,370","00:20:08,623",neutral
dia455_utt5.wav,4462,"I know, I probably shouldn't even tell you this, but I'm pretty much totally intimidated by you.",julie,fear,negative,455,5,2,2,"00:20:08,790","00:20:17,632",fear
dia455_utt7.wav,4465,"Oh my god, are you kidding?",julie,surprise,positive,455,7,2,2,"00:20:21,303","00:20:23,179",surprise
dia455_utt8.wav,4466,"Ross is so crazy about you, and I really wanted you to like me, and, it's probably me being totally paranoid, but I kinda got the feeling that maybe you don't.",julie,anger,negative,455,8,2,2,"00:20:23,347","00:20:31,604",sadness
dia455_utt9.wav,4467,"Well, you're not totally paranoid.",rachel,neutral,neutral,455,9,2,2,"00:20:42,074","00:20:46,494",neutral
dia455_utt11.wav,4469,"Um, ok, uh, oh god, um, when you and uh Ross first started going out, it was really hard for me, um, for many reasons, which I'm not gonna bore you with now, but um, I just, I see how happy he is, you know, and how good you guys are together, and um, Monica's always saying how nice you are, and god I hate it when she's right.",rachel,sadness,negative,455,11,2,2,"00:20:55,629","00:21:06,222",sadness
dia455_utt12.wav,4470,"Thanks. Hey, listen, would you like to go to a movie sometime or something?",julie,neutral,neutral,455,12,2,2,"00:21:32,457","00:21:36,168",neutral
dia455_utt13.wav,4471,"Yeah, that'd be great. I'd love it.",rachel,joy,positive,455,13,2,2,"00:21:36,336","00:21:39,297",neutral
dia455_utt14.wav,4472,"I'd love it too. Shoot, I gotta go. So, I'll talk to you later.",julie,neutral,neutral,455,14,2,2,"00:21:39,464","00:21:46,012",sadness
dia455_utt15.wav,4473,"All right, Julie.",rachel,neutral,neutral,455,15,2,2,"00:21:43,885","00:21:46,012",neutral
dia455_utt17.wav,4475,Bye.  What a manipulative bitch.,rachel,disgust,negative,455,17,2,2,"00:21:46,179","00:21:57,982",anger
dia456_utt0.wav,4476,"Chandler, I found the perfect ring.",phoebe,joy,positive,456,0,6,23,"00:13:05,201","00:13:07,327",joy
dia456_utt1.wav,4477,"Oh, that’s uh, that’s pretty nice but I’m gonna go with the one I picked first.",chandler,neutral,neutral,456,1,6,23,"00:13:07,495","00:13:10,497",neutral
dia456_utt2.wav,4478,"Oh my God Chandler, the one you picked is gone. It’s over!",phoebe,anger,negative,456,2,6,23,"00:13:10,664","00:13:14,626",surprise
dia456_utt4.wav,4480,Some guy bought it. I’m sorry. I tired to stop it but they  put me in jail!,phoebe,sadness,negative,456,4,6,23,"0:13:17,046","0:13:20,925",surprise
dia456_utt6.wav,4482,The little jail between the doors!,phoebe,anger,negative,456,6,6,23,"00:13:22,343","00:13:26,221",surprise
dia456_utt7.wav,4483,"Phoebe, I asked you to guard the ring!",chandler,anger,negative,456,7,6,23,"00:13:26,597","00:13:29,641",anger
dia456_utt8.wav,4484,"I know, I’m sorry! But y’know, this ring is better! Monica never even saw the other ring.",phoebe,anger,negative,456,8,6,23,"00:13:26,597","00:13:33,370",joy
dia456_utt9.wav,4485,Yeah but when he proposed to me with the ring I got goose bumps.,chandler,sadness,negative,456,9,6,23,"00:13:33,938","00:13:38,483",surprise
dia456_utt11.wav,4487,It was the ring!,chandler,anger,negative,456,11,6,23,"0:13:40,153","0:13:41,764",surprise
dia457_utt0.wav,4488,"No, not that, I mean, what about you and Mindy?",rachel,neutral,neutral,457,0,1,20,"00:06:43,277","00:06:46,947",neutral
dia457_utt1.wav,4489,"Well, if you want, I'll just—I'll just break it off with her.",barry,neutral,neutral,457,1,1,20,"00:06:47,573","00:06:54,621",neutral
dia457_utt2.wav,4490,"No. No-no-no-no, no. I mean, don't do that. Not, I mean not for me.",rachel,anger,negative,457,2,1,20,"00:06:50,660","00:06:58,375",fear
dia457_utt4.wav,4492,"Thanks, Bernice.  Let's go away this weekend.",barry,neutral,neutral,457,4,1,20,"00:06:58,543","00:07:02,879",neutral
dia457_utt5.wav,4493,"Oh, Barry..! Come on, this is all way too..",rachel,surprise,positive,457,5,1,20,"00:07:03,047","00:07:05,340",disgust
dia457_utt6.wav,4494,"We can, we can go to Aruba!",barry,joy,positive,457,6,1,20,"00:07:05,508","00:07:07,134",joy
dia457_utt7.wav,4495,"When I went there on what would have been our honeymoon, it was, uh... it was really nice.",barry,sadness,negative,457,7,1,20,"00:07:07,969","00:07:14,266",neutral
dia457_utt8.wav,4496,You would've liked it.,barry,sadness,negative,457,8,1,20,"00:07:11,264","00:07:14,266",sadness
dia457_utt9.wav,4497,I had a bra.,rachel,neutral,neutral,457,9,1,20,"00:07:16,602","00:07:18,645",surprise
dia457_utt11.wav,4499,"All right Miss Green, everything looks fine... Yep, I think we're starting to see some real progress here.",barry,neutral,neutral,457,11,1,20,"00:07:31,159","00:07:37,956",neutral
dia458_utt0.wav,4502,Oh my God! What does,rachel,surprise,negative,458,0,1,22,"00:07:03,548","00:07:06,174",surprise
dia459_utt0.wav,4503,Oh that's an eye removal machine.,monica,neutral,neutral,459,0,5,22,"0:07:08,136","0:07:09,930",surprise
dia459_utt2.wav,4505,I'm kidding! I'm kidding!,monica,joy,positive,459,2,5,22,"00:07:10,847","00:07:12,472",joy
dia459_utt11.wav,4516,"A small puff of air, now come on!",monica,anger,negative,459,11,5,22,"00:07:33,953","00:07:37,080",neutral
dia460_utt0.wav,4517,"Sure, now I’m scared.",joey,fear,negative,460,0,6,1,"00:13:43,948","00:13:45,824",fear
dia460_utt1.wav,4518,"No, we can go together! Just don’t wait too long though, okay? ‘Cause I’m outta here sometime before Friday.",phoebe,neutral,neutral,460,1,6,1,"00:13:46,242","00:13:52,038",joy
dia460_utt2.wav,4519,"Yeah, but I don’t wanna die!",joey,fear,negative,460,2,6,1,"00:13:53,123","00:13:54,707",fear
dia460_utt3.wav,4520,"No-no, it’ll be fun! We can come back and we can haunt these guys!",phoebe,joy,positive,460,3,6,1,"00:13:56,043","00:13:58,169",joy
dia461_utt0.wav,4521,"Um, Chandler, Ross, this is Robert.",phoebe,neutral,neutral,461,0,3,13,"0:06:14,123","0:06:16,793",neutral
dia461_utt3.wav,4525,"You’ve have lipstick right here . That’s okay, it’s mine, we just kissed.",phoebe,neutral,neutral,461,3,3,13,"00:06:18,127","00:06:23,840",surprise
dia462_utt3.wav,4529,No. Y'know how we’re always saying we need a place for the mail.,joey,neutral,neutral,462,3,3,5,"00:00:13,513","00:00:16,473",neutral
dia462_utt5.wav,4531,"Well, I started building one. But then I decided to take it to the next step.",joey,neutral,neutral,462,5,3,5,"00:00:21,855","00:00:27,067",joy
dia462_utt6.wav,4532,You’re building a post office?,chandler,surprise,negative,462,6,3,5,"00:00:28,111","00:00:30,571",surprise
dia462_utt7.wav,4533,"No, an entertainment unit, with a mail cubby built right in. It’s a one day job, max.",joey,neutral,neutral,462,7,3,5,"00:00:31,489","00:00:42,041",joy
dia462_utt8.wav,4534,Okay.  My word! Those are snug.,chandler,surprise,negative,462,8,3,5,"00:00:39,164","00:00:42,041",surprise
dia462_utt9.wav,4535,"Oh yeah. These are my old work pants, Sergio Valente’s.",joey,neutral,neutral,462,9,3,5,"00:00:43,501","00:00:48,464",neutral
dia462_utt10.wav,4536,Power saw kinda got away from me there.,joey,neutral,neutral,462,10,3,5,"00:00:58,016","00:01:00,809",neutral
dia463_utt1.wav,4538,Another cheesecake came! They delivered it to the wrong address again!,chandler,anger,negative,463,1,7,11,"00:04:59,882","00:05:02,134",surprise
dia463_utt2.wav,4539,"So just bring it back downstairs, what’s the problem?",rachel,neutral,neutral,463,2,7,11,"00:05:03,136","00:05:05,971",neutral
dia463_utt3.wav,4540,I can’t seem to say goodbye.,chandler,sadness,negative,463,3,7,11,"00:05:06,139","00:05:08,598",sadness
dia463_utt4.wav,4541,"Are you serious?! Chandler, we ate an entire cheesecake two days ago and you want more?",rachel,surprise,negative,463,4,7,11,"00:05:08,766","00:05:13,228",surprise
dia463_utt5.wav,4542,Well I’ve forgotten what it tastes like okay?!,chandler,anger,negative,463,5,7,11,"00:05:13,396","00:05:16,106",anger
dia463_utt6.wav,4543,It was cheesecake.,rachel,neutral,neutral,463,6,7,11,"0:05:16,274","0:05:17,985",surprise
dia463_utt7.wav,4544,It was fine.,rachel,neutral,neutral,463,7,7,11,"0:05:17,985","0:05:19,302",neutral
dia463_utt8.wav,4545,"It had a buttery, crumbly, graham cracker crust, with a very rich yet light, cream cheese filling…  Wow!",rachel,surprise,positive,463,8,7,11,"00:05:19,402","00:05:30,370",joy
dia463_utt9.wav,4546,My whole mouth just filled with saliva!,rachel,joy,positive,463,9,7,11,"00:05:32,665","00:05:35,876",surprise
dia463_utt10.wav,4547,Y’know what? Forget it!,chandler,anger,negative,463,10,7,11,"00:05:36,044","00:05:39,129",anger
dia463_utt11.wav,4548,Yeah and we’ll drop it off downstairs so that we’re not tempted.,rachel,neutral,neutral,463,11,7,11,"00:05:45,762","00:05:47,888",neutral
dia463_utt12.wav,4549,Good idea. Where do you want to go to lunch?,chandler,neutral,neutral,463,12,7,11,"00:05:48,056","00:05:49,473",neutral
dia463_utt13.wav,4550,"Momma’s Little Bakery, Chicago, Illinois.",rachel,neutral,neutral,463,13,7,11,"00:05:49,640","00:05:51,308",neutral
dia464_utt0.wav,4551,This one’s from me.,tag,neutral,neutral,464,0,7,14,"0:10:51,734","0:10:53,027",neutral
dia464_utt2.wav,4553,"It wasn’t on your list, but hopefully you’ll think it’s really fun.",tag,neutral,neutral,464,2,7,14,"00:10:53,903","00:10:56,529",joy
dia464_utt4.wav,4555,Stick to the list. Always stick to the list.,ross,neutral,neutral,464,4,7,14,"00:11:01,702","00:11:03,870",neutral
dia464_utt5.wav,4556,"No! No-no, I love it. Thank you.",rachel,joy,positive,464,5,7,14,"00:11:09,251","00:11:11,711",joy
dia464_utt6.wav,4557,"Okay, open ours next. Open ours next!",chandler,joy,positive,464,6,7,14,"0:11:12,046","0:11:14,098",joy
dia464_utt8.wav,4559,"Now that you’re a couple, we don’t get two presents from you guys?",joey,neutral,neutral,464,8,7,14,"00:11:14,924","00:11:17,425",sadness
dia464_utt9.wav,4560,For my last birthday you gave me a,chandler,neutral,neutral,464,9,7,14,"00:11:17,635","00:11:20,762",neutral
dia464_utt11.wav,4562,Happy birthday Grandma!,rachel,joy,positive,464,11,7,14,"00:11:27,561","00:11:29,896",joy
dia464_utt12.wav,4563,It’s better to be over the hill  then buried under it.,rachel,neutral,neutral,464,12,7,14,"00:11:32,191","00:11:37,696",joy
dia464_utt13.wav,4564,All our love Monica and Chandler.,rachel,neutral,neutral,464,13,7,14,"0:11:40,783","0:11:43,755",joy
dia464_utt15.wav,4566,No-no-no-no! That was the joke!,chandler,surprise,negative,464,15,7,14,"00:11:44,120","00:11:46,454",anger
dia464_utt16.wav,4567,"No, I know! I get it! It’s funny!",rachel,joy,positive,464,16,7,14,"00:11:46,706","00:11:49,457",surprise
dia464_utt17.wav,4568,"No, because you’re not a grandmother!",chandler,sadness,negative,464,17,7,14,"00:11:49,709","00:11:51,668",surprise
dia464_utt18.wav,4569,"No I know, because to be a grandmother you have to be married and have children and I don’t have any of those things.",rachel,sadness,negative,464,18,7,14,"00:11:51,877","00:12:00,135",sadness
dia464_utt19.wav,4570,That’s why it’s so funny.,rachel,neutral,neutral,464,19,7,14,"00:11:55,631","00:12:00,135",joy
dia464_utt20.wav,4571,All you had to do was buy the card!,monica,anger,negative,464,20,7,14,"00:12:06,684","00:12:09,477",anger
dia465_utt0.wav,4572,"Hey, Joey. What's going on?",phoebe,neutral,neutral,465,0,1,13,"00:22:00,652","00:22:03,112",neutral
dia465_utt1.wav,4573,Clear the tracks for the boobie payback express. Next stop: Rachel Green.,joey,neutral,neutral,465,1,1,13,"00:22:03,363","00:22:08,034",joy
dia465_utt2.wav,4574,Joey!! What the hell were you doing?!,monica,disgust,negative,465,2,1,13,"00:22:14,374","00:22:16,751",anger
dia465_utt3.wav,4575,Sorry. Wrong boobies.,joey,sadness,negative,465,3,1,13,"00:22:17,252","00:22:19,545",disgust
dia465_utt5.wav,4577,"Oh! ...Hello, dear.",mr. tribbiani,surprise,positive,465,5,1,13,"00:22:35,437","00:22:36,645",surprise
dia466_utt0.wav,4578,Man. Can you believe he's only had sex with one woman?,joey,surprise,positive,466,0,1,4,"00:19:56,904","00:20:01,991",surprise
dia466_utt1.wav,4579,"I think it's great. Y'know, it's sweet, it's romantic...",chandler,joy,positive,466,1,1,4,"00:20:02,868","00:20:09,040",joy
dia466_utt3.wav,4581,"No, you kidding? The guy's a freak..",chandler,disgust,negative,466,3,1,4,"00:20:11,251","00:20:14,420",disgust
dia466_utt6.wav,4585,"Oh, I thought you were great in Silence of the Lambs. Oh come on, admit it! All things considered, you had fun tonight.",chandler,joy,positive,466,6,1,4,"00:20:25,641","00:20:34,398",joy
dia466_utt7.wav,4586,"Fun? Where was the fun? Tell me specifically, which part was the fun part? Where's my puck?",ross,disgust,negative,466,7,1,4,"00:20:34,566","00:20:39,904",anger
dia466_utt8.wav,4587,"Oh, ah- the kid has it.",joey,neutral,neutral,466,8,1,4,"00:20:40,072","00:20:42,865",surprise
dia466_utt9.wav,4588,"The kid...?  Excuse me, uh, that's, that's my puck.",ross,anger,negative,466,9,1,4,"00:20:43,700","00:20:46,786",neutral
dia466_utt10.wav,4589,"You gotta do it, man.",chandler,neutral,neutral,466,10,1,4,"00:20:54,044","00:20:56,087",neutral
dia466_utt11.wav,4590,"Oh yeah? Well, I'm rubber, you're glue, whatever——can't do it.  Listen, uh- gimme back my puck.",ross,anger,negative,466,11,1,4,"00:20:57,089","00:21:05,513",sadness
dia466_utt12.wav,4591,"Yes', how about. C'mere. Gimme!",ross,anger,negative,466,12,1,4,"00:21:05,681","00:21:08,849",joy
dia466_utt14.wav,4593,GIVE ME MY PUCK!!,ross,anger,negative,466,14,1,4,"00:21:11,144","00:21:12,770",anger
dia467_utt2.wav,4597,I'm gonna go get one of those  job things.,rachel,neutral,neutral,467,2,1,1,"00:16:47,339","00:16:50,633",surprise
dia468_utt0.wav,4598,"Oh, I told the stripper to be here at five. That’s good right?",phoebe,neutral,neutral,468,0,8,20,"00:04:35,888","00:04:39,434",neutral
dia468_utt1.wav,4599,You ordered a stripper for the shower?! That is totally inappropriate!,monica,anger,negative,468,1,8,20,"00:04:41,644","00:04:44,939",anger
dia468_utt2.wav,4600,What? He’s gonna be dressed as a baby!  Oh hi Mrs. Green!,phoebe,surprise,positive,468,2,8,20,"00:04:45,148","00:04:52,780",surprise
dia468_utt5.wav,4603,"Yes, thank you so much. And again, we’re so sorry. We could not feel worse about it.",monica,joy,positive,468,5,8,20,"00:04:52,947","00:04:57,118",sadness
dia468_utt7.wav,4605,She’s still mad.,monica,neutral,neutral,468,7,8,20,"00:05:03,124","00:05:05,293",neutral
dia468_utt8.wav,4606,Yeah I know. Isn’t it great? One less person we have to make small talk with.,phoebe,joy,positive,468,8,8,20,"00:05:05,460","00:05:08,504",joy
dia468_utt9.wav,4607,"Phoebe, Sandra’s mad at you too. It-it doesn’t bother you?",monica,surprise,positive,468,9,8,20,"00:05:08,963","00:05:12,967",neutral
dia469_utt0.wav,4608,"Oh, that’s very—Really very-very okay.",rachel,neutral,neutral,469,0,8,23,"00:06:10,942","00:06:14,237",neutral
dia470_utt0.wav,4610,Have you felt Rachel’s cervix Ross?,julie,neutral,neutral,470,0,6,23,"00:06:20,868","00:06:24,205",surprise
dia471_utt0.wav,4611,"No, I don’t think we’ll be doing that.",rachel,disgust,negative,471,0,8,23,"0:06:24,413","0:06:25,845",neutral
dia471_utt1.wav,4612,We’re not gonna do that.,ross,disgust,negative,471,1,8,23,"0:06:25,845","0:06:27,763",neutral
